analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;dateCourse;competitions.nom;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
155;232;Kristian;GKOLOMEEV;m;19930704;GRE;;20210523;CE 2021 BUDAPEST;50;Nage Libre;Finale;16.96;21.73;0.65;0.65;0.97;4
156;233;Thom;DE BOER;m;19911224;NED;;20210523;CE 2021 BUDAPEST;50;Nage Libre;Finale;15.93;21.8;0.62;0.62;1.02;6
157;218;Alessandro;MIRESSI;m;19981002;ITA;;20210523;CE 2021 BUDAPEST;50;Nage Libre;Finale;17.19;22.19;0.68;0.68;0.97;7
158;229;Lorenzo;ZAZZERI;m;19940809;ITA;;20210523;CE 2021 BUDAPEST;50;Nage Libre;Finale;9.22;21.92;0.61;0.61;0.97;1
159;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;13.47;25.46;0.58;0.58;0.92;4
160;206;Sara;JUNEVIK;f;20000214;SWE;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;7.94;25.84;0.72;0.72;1.01;8
161;205;Jeanette;OTTESEN;f;19871230;DEN;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;14.62;25.85;0.67;0.67;0.93;7
162;204;Arina;SURKOVA;f;19980717;RUS;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;19.06;25.87;0.71;0.71;0.98;6
163;203;Emilie;BECKMANN;f;19970204;DEN;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;17.41;25.59;0.68;0.68;1.02;5
164;43;Ranomi;KROMOWIDJOJO;f;19900820;NED;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;14.79;25.3;0.64;0.64;0.84;3
165;202;Maaike;DE WAARD;f;19961011;NED;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;12.66;25.76;0.7;0.7;0.97;2
166;201;Anna;NTOUNTOUNAKI;f;19950909;GRE;;20210523;CE 2021 BUDAPEST;50;Papillon;Finale;19.94;25.65;0.63;0.63;0.93;1
167;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210523;CE 2021 BUDAPEST;4x100;4 Nages;Finale;19.28;53.22;0.65;0.65;0.71;5
168;7;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;20210523;CE 2021 BUDAPEST;4x100;4 Nages;Finale;72.59;60.6;0.16;0.16;0.5;5
169;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210523;CE 2021 BUDAPEST;4x100;4 Nages;Finale;133.18;51.46;0.19;0.19;0.57;5
170;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210523;CE 2021 BUDAPEST;4x100;4 Nages;Finale;184.64;47.82;0.06;0.06;0.49;5
171;40;Viktar;STASELOVICH;m;19940528;BLR;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;20.74;24.89;0.53;0.53;0.64;1
172;39;Grigory;TARASEVICH;m;19950801;RUS;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;22.24;24.72;0.55;0.55;0.72;2
173;36;Robert-Andrei;GLINTA;m;19970418;ROU;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;14.16;24.42;0.57;0.57;0.67;3
174;35;Kliment;KOLESNIKOV;m;20000709;RUS;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;14.34;23.8;0.69;0.69;0.77;4
175;38;Apostolos;CHRISTOU;m;19961101;GRE;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;11.09;24.59;0.57;0.57;0.62;5
176;37;Hugo;GONZALEZ DE OLIVEIRA;m;19990219;ESP;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;15.46;24.47;0.53;0.53;0.67;6
177;41;Conor;FERGUSON;m;19991011;IRL;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;19.92;24.92;0.47;0.47;0.69;7
178;42;Simone;SABBIONI;m;19961003;ITA;;20210518;CE 2021 BUDAPEST;50;Dos;Finale;5.17;24.92;0.62;0.62;0.78;8
179;48;Anna;HOPKIN;f;19960424;GBR;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;25.24;24.51;0.67;0.67;0.97;1
180;47;Femke;HEEMSKERK;f;19870921;NED;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;11.78;24.32;0.7;0.7;0.92;2
181;45;Katarzyna;WASICK;f;19920322;POL;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;5.7;24.17;0.67;0.67;0.91;3
182;44;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;12.97;24.17;0.64;0.64;1.02;4
183;43;Ranomi;KROMOWIDJOJO;f;19900820;NED;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;12.49;23.97;0.64;0.64;0.88;5
184;46;Maria;KAMENEVA;f;19990527;RUS;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;9.9;24.29;0.65;0.65;0.95;6
185;49;Michelle;COLEMAN;f;19931031;SWE;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;13.59;24.65;0.68;0.68;1.02;7
186;50;Barbora;SEEMANOVA;f;20000401;CZE;;20210518;CE 2021 BUDAPEST;50;Nage Libre;Finale;5.79;24.67;0.62;0.62;1;8
187;214;Konrad;CZERNIAK;m;19890611;POL;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;2.5;23.09;0.73;0.73;1.09;8
188;213;Nyls;KORSTANJE;m;19990205;NED;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;15.4;23.14;0.63;0.63;0.99;7
189;212;Szebasztian;SZABO;m;19960311;HUN;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;19.16;23;0.61;0.61;0.95;6
190;211;Andrey;ZHILKIN;m;19950309;RUS;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;21.85;23.08;0.66;0.66;0.92;5
191;210;Andriy;GOVOROV;m;19920410;UKR;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;13.53;23.01;0.6;0.6;0.98;4
192;209;Andrei;MINAKOV;m;20020317;RUS;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;10.64;23.18;0.63;0.63;1.01;3
193;208;Thomas;CECCON;m;20010127;ITA;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;14.25;23.56;0.68;0.68;0.98;2
194;207;Piero;CODIA;m;19891022;ITA;;20210521;CE 2021 BUDAPEST;50;Papillon;Finale;21.29;23.54;0.62;0.62;0.98;1
195;200;Kirill;PRIGODA;m;19951229;RUS;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;2.3;27.3;0.65;0.65;1.04;8
196;199;Arno;KAMMINGA;m;19951022;NED;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;16.76;27.13;0.61;0.61;1.01;7
197;198;Jan;KOZAKIEWICZ;m;19960224;POL;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;15.08;27.1;0.71;0.71;1.01;6
198;197;Ilya;SHYMANOVICH;m;19940802;BLR;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;20.94;26.55;0.63;0.63;0.96;5
199;196;Adam;PEATY;m;19941228;GBR;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;15.35;26.21;0.62;0.62;0.98;4
200;195;Nicolo;MARTINENGHI;m;19990801;ITA;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;10.51;26.68;0.63;0.63;1.04;3
201;194;Alessandro;PINZUTTI;m;19990510;ITA;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;23.34;27.54;0.69;0.69;1.03;2
202;193;Lucas;MATZERATH;m;20000503;GER;;20210522;CE 2021 BUDAPEST;50;Brasse;Finale;23.44;27.13;0.67;0.67;0.95;1
203;192;Tatiana;BELONOGOFF;f;20010716;RUS;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;6.26;30.77;0.71;0.71;1.02;8
204;191;Sophie;HANSSON;f;19980802;SWE;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;12.79;30.31;0.7;0.7;1.04;7
205;190;Ida;HULKKO;f;19981212;FIN;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;14.24;30.19;0.63;0.63;0.93;6
206;189;Yuliya;EFIMOVA;f;19920403;RUS;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;15.6;30.22;0.68;0.68;1.05;5
207;188;Benedetta;PILATO;f;20050118;ITA;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;12.56;29.35;0.71;0.71;1.03;4
208;187;Sarah;VASEY;f;19960829;GBR;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;13.82;30.23;0.67;0.67;0.91;3
209;186;Arianna;CASTIGLIONI;f;19970815;ITA;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;11.24;30.35;0.63;0.63;0.94;2
210;185;Veera;KIVIRINTA;f;19950406;FIN;;20210523;CE 2021 BUDAPEST;50;Brasse;Finale;13.66;30.72;0.69;0.69;0.96;1
211;222;Cassie;WILD;f;20000612;GBR;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;13.7;27.85;0.57;0.57;0.64;1
212;224;Anastasia;FESIKOVA;f;19900508;RUS;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;11.1;27.9;0.65;0.65;0.71;3
213;225;Kathleen;DAWSON;f;19971003;GBR;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;15.1;27.46;0.59;0.59;0.67;4
214;226;Kira;TOUSSAINT;f;19940522;NED;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;20.76;27.36;0.59;0.59;0.69;5
215;202;Maaike;DE WAARD;f;19961011;NED;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;19.35;27.74;0.58;0.58;0.68;6
216;227;Mimosa;JALLOW;f;19940617;FIN;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;20.07;28.16;0.56;0.56;0.76;7
217;228;Julie Kepp;JENSEN;f;20000103;DEN;;20210519;CE 2021 BUDAPEST;50;Dos;Finale;5.52;28.01;0.59;0.59;0.73;8
218;248;Berkay Oemer;OEGRETIR;m;19980216;TUR;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;17.37;59.52;0.62;0.62;0.98;1
219;194;Alessandro;PINZUTTI;m;19990510;ITA;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;12.59;59.5;0.76;0.76;1.08;2
220;199;Arno;KAMMINGA;m;19951022;NED;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;4.68;58.1;0.63;0.63;1.05;3
221;196;Adam;PEATY;m;19941228;GBR;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;12.48;57.66;0.62;0.62;0.97;4
222;195;Nicolo;MARTINENGHI;m;19990801;ITA;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;12.19;58.94;0.64;0.64;1;5
223;249;James;WILBY;m;19931112;GBR;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;12.49;58.58;0.64;0.64;0.92;6
224;197;Ilya;SHYMANOVICH;m;19940802;BLR;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;13.33;58.75;0.62;0.62;0.96;7
225;250;Andrius;SIDLAUSKAS;m;19970605;LTU;;20210518;CE 2021 BUDAPEST;100;Brasse;Finale;3.26;59.31;0.66;0.66;1.02;8
226;239;Mikhail;VEKOVISCHCHEV;m;19980805;RUS;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;18.83;51.43;0.64;0.64;0.98;1
227;240;Noe;PONTI;m;20010601;SUI;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;15.8;51.45;0.69;0.69;1.07;2
228;241;Josif;MILADINOV;m;20030623;BUL;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;9.29;50.93;0.66;0.66;1.02;3
229;242;Kristof;MILAK;m;20000220;HUN;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;15.52;50.18;0.67;0.67;0.99;4
230;243;James;GUY;m;19951126;GBR;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;7.21;50.99;0.64;0.64;0.95;5
231;244;Jakub;MAJERSKI;m;20000818;POL;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;17.37;51.11;0.66;0.66;1.03;6
232;212;Szebasztian;SZABO;m;19960311;HUN;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;17.94;51.86;0.65;0.65;0.99;7
233;245;Federico;BURDISSO;m;20010920;ITA;;20210529;CE 2021 BUDAPEST;100;Papillon;Finale;9.67;51.39;0.67;0.67;0.96;8
234;275;Laszlo;CSEH;m;19851203;HUN;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;22.79;118.04;0.72;0.72;1.03;1
235;37;Hugo;GONZALEZ DE OLIVEIRA;m;19990219;ESP;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;7.72;116.76;0.69;0.69;1.07;2
236;276;Jérémy;DESPLANCHES;m;19940807;SUI;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;15.39;116.95;0.64;0.64;1;3
237;277;Hubert;KOS;m;20030328;HUN;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;13.3;118.12;0.57;0.57;0.93;4
238;278;Alberto;RAZZETTI;m;19990602;ITA;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;10.34;117.25;0.64;0.64;0.93;5
239;271;Duncan W;SCOTT;m;19970506;GBR;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;15.88;118.18;0.63;0.63;1.01;6
240;279;Max;LITCHFIELD;m;19950304;GBR;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;16.49;118.52;0.61;0.61;0.92;7
241;280;Andreas;VAZAIOS;m;19940509;GRE;;20210520;CE 2021 BUDAPEST;200;4 Nages;Finale;4.02;118.35;0.63;0.63;0.97;8
242;249;James;WILBY;m;19931112;GBR;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;20.61;130.34;0.68;0.68;1;1
243;259;Ross;MURDOCH;m;19940114;GBR;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;9.35;128.58;0.78;0.78;1.12;2
244;260;Matti;MATTSSON;m;19931005;FIN;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;4.71;128.48;0.66;0.66;0.9;3
245;261;Erik;PERSSON;m;19940112;SWE;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;11.15;127.66;0.66;0.66;1;4
246;262;Anton;CHUPKOV;m;19970222;RUS;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;9.21;126.99;0.6;0.6;0.96;5
247;199;Arno;KAMMINGA;m;19951022;NED;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;8.29;127.35;0.62;0.62;1.06;6
248;200;Kirill;PRIGODA;m;19951229;RUS;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;13.05;129.23;0.6;0.6;0.96;7
249;263;Caspar;CORBEAU;m;20010304;NED;;20210520;CE 2021 BUDAPEST;200;Brasse;Finale;7.93;129.73;0.68;0.68;0.96;8
250;264;Andrea;MUREZ;f;19920129;ISR;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;5.29;118.48;0.68;0.68;1.05;1
251;265;Valentine;DUMONT;f;20000702;BEL;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;13.34;118.78;0.76;0.76;1.01;2
252;266;Federica;PELLEGRINI;f;19880805;ITA;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;11.26;116.29;0.73;0.73;0.97;3
253;215;Freya;ANDERSON;f;20010304;GBR;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;10.29;116.42;0.72;0.72;0.96;6
254;267;Katja;FAIN;f;20010831;SLO;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;15.73;118.76;0.72;0.72;0.98;7
255;268;Julia;MROZINSKI;f;20000216;GER;;20210521;CE 2021 BUDAPEST;200;Nage Libre;Finale;1.72;119.36;0.69;0.69;0.99;8
256;242;Kristof;MILAK;m;20000220;HUN;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;8.74;105.74;0.67;0.67;0.95;1
257;269;Antonio;DJAKOVIC;m;20021008;SUI;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;14.74;106.1;0.73;0.73;1.07;2
258;221;Thomas;DEAN;m;20000502;GBR;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;14.69;105.34;0.68;0.68;0.98;3
259;270;Martin;MALYUTIN;m;19990705;RUS;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;16.15;104.79;0.7;0.7;1.08;4
260;271;Duncan W;SCOTT;m;19970506;GBR;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;19.46;105.19;0.68;0.68;1.03;5
261;272;Danas;RAPSYS;m;19950521;LTU;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;17.26;105.72;0.66;0.66;0.87;6
262;273;Robin;HANSON;m;20010402;SWE;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;17.63;107.34;0.66;0.66;1.04;7
263;274;Velimir;STJEPANOVIC;m;19930807;SRB;;20210522;CE 2021 BUDAPEST;200;Nage Libre;Finale;10.45;107.66;0.64;0.64;0.98;8
264;251;Louis;CROENEN;m;19940103;BEL;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;18.06;115.69;0.67;0.67;0.95;1
265;240;Noe;PONTI;m;20010601;SUI;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;14.65;115.18;0.74;0.74;1.12;2
266;245;Federico;BURDISSO;m;20010920;ITA;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;5.47;114.28;0.68;0.68;0.94;3
267;252;Tamas;KENDERESI;m;19961213;HUN;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;13.93;114.43;0.7;0.7;1.05;4
268;242;Kristof;MILAK;m;20000220;HUN;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;16.01;111.1;0.67;0.67;0.96;5
269;253;Antani;IVANOV;m;19990717;BUL;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;16.53;114.5;0.66;0.66;1.03;6
270;254;Giacomo;CARINI;m;19970702;ITA;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;16.41;116.69;0.65;0.65;0.97;7
271;255;Alexander;KUDASHEV;m;19951205;RUS;;20210519;CE 2021 BUDAPEST;200;Papillon;Finale;5.35;116.33;0.76;0.76;1.04;8
272;294;Zoe;VOGELMANN;f;20030921;GER;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;285.61;0.77;0.77;-1;1
273;295;Anja;CREVAR;f;20000524;SRB;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;280.84;0.69;0.69;-1;2
274;296;Aimee;WILLMOTT;f;19930226;GBR;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;276.81;0.76;0.76;-1;3
275;290;Katinka;HOSSZU;f;19890503;HUN;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;274.76;0.67;0.67;-1;4
276;297;Viktoria;MIHALYVARI-FARKAS;f;20031126;HUN;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;276.81;0.79;0.79;-1;5
277;288;Ilaria;CUSINATO;f;19991005;ITA;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;278.08;0.7;0.7;-1;6
278;298;Catalina;CORRO LORENTE;f;19950414;ESP;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;286.03;0.7;0.7;-1;7
279;292;Sara;FRANCESCHI;f;19990201;ITA;;20210517;CE 2021 BUDAPEST;400;4 Nages;Finale;0;280.74;0.74;0.74;-1;8
280;281;Pier Andrea;MATTEAZZI;m;19971205;ITA;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;24.37;252.79;0.68;0.68;0.92;1
281;278;Alberto;RAZZETTI;m;19990602;ITA;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;17.95;251.17;0.74;0.74;1.06;2
282;279;Max;LITCHFIELD;m;19950304;GBR;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;19.4;251.56;0.66;0.66;0.97;3
283;282;David;VERRASZTO;m;19880822;HUN;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;20.17;252.15;0.8;0.8;1.1;4
284;283;Peter;BERNEK;m;19920413;HUN;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;21.73;254.33;0.74;0.74;1.08;5
285;284;Joan Lluis;PONS RAMON;m;19961209;ESP;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;17.61;256.75;0.64;0.64;0.97;6
286;285;Ilya;BORODIN;m;20030214;RUS;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;20.51;250.02;0.72;0.72;1;7
287;286;Maxim;STUPIN;m;20000511;RUS;;20210523;CE 2021 BUDAPEST;400;4 Nages;Finale;0;257.06;0.67;0.67;-1;8
288;217;David;POPOVICI;m;20040915;ROU;;20210708;CEJ 2021 ROME;100;Nage Libre;Demi-finale;7.29;48.08;0.7;0.7;1.06;4
289;217;David;POPOVICI;m;20040915;ROU;;20210710;CEJ 2021 ROME;100;Nage Libre;Finale;13.16;47.3;0.68;0.68;1.01;4
290;217;David;POPOVICI;m;20040915;ROU;;20210713;CEJ 2021 ROME;50;Nage Libre;Demi-finale;9.84;22.75;0.69;0.69;1.03;4
291;217;David;POPOVICI;m;20040915;ROU;;20210714;CEJ 2021 ROME;50;Nage Libre;Finale;11.95;22.22;0.66;0.66;0.98;4
292;217;David;POPOVICI;m;20040915;ROU;;20210719;CEJ 2021 ROME;100;Nage Libre;Series;9.37;49.5;0.68;0.68;1.02;4
293;217;David;POPOVICI;m;20040915;ROU;;20210710;CEJ 2021 ROME;200;Nage Libre;Demi-finale;7.56;105.26;0.64;0.64;0.95;5
294;217;David;POPOVICI;m;20040915;ROU;;20210713;CEJ 2021 ROME;200;Nage Libre;Finale;12.85;105.95;0.66;0.66;1;4
295;217;David;POPOVICI;m;20040915;ROU;;20210718;CEJ 2021 ROME;200;Nage Libre;Series;9.46;110.01;0.69;0.69;1.01;4
296;217;David;POPOVICI;m;20040915;ROU;;20210716;CEJ 2021 ROME;50;Nage Libre;Series;10.91;22.37;0.7;0.7;1.04;4
297;217;David;POPOVICI;m;20040915;ROU;;20210707;CEJ 2021 ROME;4x100;Nage Libre;Series;6.69;48.32;0.74;0.74;1.12;3
298;217;David;POPOVICI;m;20040915;ROU;;20210708;CEJ 2021 ROME;4x100;Nage Libre;Finale;7.6;47.56;0.67;0.67;0.99;4
299;2;David;AUBRY;m;19960101;FRA;MONTPELLIER METROPOLE NATATION;20210724;JO 2021 TOKYO;400;Nage Libre;Series;4.06;235.01;0.73;0.73;0.97;6
300;325;Fantine;LESAFFRE;f;19941110;FRA;;20210724;JO 2021 TOKYO;400;4 Nages;Series;6.81;281.98;0.76;0.76;1.04;7
301;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210724;JO 2021 TOKYO;400;4 Nages;Series;6.99;250.09;0.66;0.66;0.98;3
302;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210724;JO 2021 TOKYO;100;Papillon;Series;3.8;57.08;0.69;0.69;0.97;3
303;332;Beryl;GASTALDELLO;f;19950216;FRA;;20210724;JO 2021 TOKYO;4x100;Nage Libre;Series;12.38;54.28;0.63;0.63;0.91;3
304;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210724;JO 2021 TOKYO;4x100;Nage Libre;Series;66.67;53.05;0.24;0.24;0.54;3
305;12;Margaux;FABRE;f;19920101;FRA;CANET 66 NATATION;20210724;JO 2021 TOKYO;4x100;Nage Libre;Series;119.73;54.83;0.32;0.32;0.62;3
306;20;Anouchka;MARTIN;f;19930101;FRA;CN MARSEILLE;20210724;JO 2021 TOKYO;4x100;Nage Libre;Series;174.55;54.45;0.2;0.2;0.66;3
307;7;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;20210724;JO 2021 TOKYO;100;Brasse;Series;4.66;60.75;0.67;0.67;1.02;7
308;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210725;JO 2021 TOKYO;400;4 Nages;Finale;2.35;251.22;0.67;0.67;1.01;1
309;290;Katinka;HOSSZU;f;19890503;HUN;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;275.98;0.7;0.7;-1;1
310;331;Hali;FLICKINGER;f;19940707;USA;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;274.9;0.71;0.71;-1;2
311;330;Yui;OHASHI;f;19951018;JPN;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;272.08;0.69;0.69;-1;3
312;324;Emma;WEYANT;f;20011224;USA;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;272.76;0.79;0.79;-1;4
313;323;Mireia;BELMONTE;f;19901110;ESP;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;275.13;0.64;0.64;-1;6
314;297;Viktoria;MIHALYVARI-FARKAS;f;20031126;HUN;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;277.75;0.71;0.71;-1;7
315;288;Ilaria;CUSINATO;f;19991005;ITA;;20210725;JO 2021 TOKYO;400;4 Nages;Finale;0;280.65;0.71;0.71;-1;8
316;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;7.35;56.16;0.7;0.7;0.96;6
317;313;Emma;MCKEON;f;19940524;AUS;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;7.33;56.33;0.74;0.74;1.07;4
318;316;Torri;HUSKE;f;20021207;USA;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;7.33;56.51;0.64;0.64;0.95;5
319;236;Louise;HANSSON;f;19961124;SWE;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;7.34;56.92;0.69;0.69;0.97;3
320;312;Yufei;ZHANG;f;19980419;CHN;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;5.52;55.89;0.67;0.67;0.97;4
321;317;Sarah;SJOESTROEM;f;19930817;SWE;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;5.53;56.4;0.68;0.68;0.94;5
322;319;Margaret;MACNEIL;f;20000226;CAN;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;5.54;56.56;0.62;0.62;0.97;3
323;234;Anastasiya;SHKURDAI;f;20030103;BLR;;20210725;JO 2021 TOKYO;100;Papillon;Demi-finale;5.52;57.19;0.64;0.64;0.96;6
324;313;Emma;MCKEON;f;19940524;AUS;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;114.64;51.35;0.25;0.25;0.51;4
325;335;Cate;CAMPBELL;f;19920520;AUS;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;165.98;52.24;0.21;0.21;0.51;4
326;334;Kayla;SANCHEZ;f;20010407;CAN;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;8.51;53.42;0.69;0.69;0.87;3
327;333;Penny;OLEKSIAK;f;20000613;CAN;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;169.05;52.26;0.09;0.09;0.38;3
328;337;Erika;BROWN;f;19980827;USA;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;8.54;54.02;0.68;0.68;0.98;2
329;336;Abbey;WEITZEIL;f;19961203;USA;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;62.56;52.68;0.18;0.18;0.53;2
